flow_id,flow_start_timestamp_us,flow_end_timestamp_us,source_ip,source_port,destination_ip,destination_port,protocol,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_per_s,flow_packets_per_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_per_s,bwd_packets_per_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,has_init_win_bytes_forward,init_win_bytes_forward,has_init_win_bytes_backward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
1095457865288197,1499260626433153,1499260689582394,192.168.10.15,52443,204.154.111.109,443,6,63149241,9,9,328,5198,202,0,36.444444,74.771504,1955,0,577.555556,801.930033,87.50699,0.285039,354458.3125,1216642.010377,4897963,4,63116113,796187.714286,1815593.501717,4898033,1073,63084350,796199.142857,1862035.742993,5000155,4,2,4,0,0,372,364,0.14252,0.14252,0,1955,307.0,618.682946,382768.588235,2,2,0,6,15,0,0,0,1.0,307.0,36.444444,577.555556,1,8192,1,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
1451862187923105,1499260626504254,1499260698871501,192.168.10.19,43743,34.201.199.51,443,6,72367247,19,18,1133,5788,447,0,59.631579,134.110324,1448,0,321.555556,550.234199,95.637188,0.511281,1741246.828571,3819719.136145,10029375,8,60943639,3385757.722222,4856573.628707,10080012,128,72367190,3805773.75,5015387.404904,10080538,47,4,6,0,0,996,932,0.26255,0.248731,0,1448,187.054054,411.7964,169576.274775,2,2,0,10,35,0,0,0,0.947368,187.054054,59.631579,321.555556,1,29200,1,26847,4,32,93150.833333,103641.253106,304707,50630,10017638.0,28237.427935,10029375,9960001,0
1516694800522299,1499260626504254,1499260698002167,192.168.10.19,40056,34.202.105.91,443,6,71497913,18,16,764,5493,449,0,42.444444,113.958311,1448,0,343.3125,580.934846,87.513044,0.475538,1889138.3125,3948977.40609,10029739,11,60452426,3556025.058824,4922419.597542,10080012,86,71497874,4314445.285714,5129680.179492,10080080,47,3,5,0,0,944,828,0.251756,0.223783,0,1448,184.029412,428.168084,183327.9082,2,2,0,8,32,0,0,0,0.888889,184.029412,42.444444,343.3125,1,29200,1,26847,3,32,87370.0,90782.543489,272679,50166,9979565.166667,102222.408282,10029739,9772420,0
1988981676397959,1499260626504254,1499260701599877,192.168.10.15,52476,204.154.111.109,80,6,75095623,5,3,0,212,0,0,0.0,0.0,212,0,70.666667,122.398257,2.823067,0.106531,935415.666667,2016738.083093,5031785,48,75062824,1859898.333333,2757605.636464,5031918,32834,5579708,2789854.0,3170637.108356,5031833,547875,0,0,0,0,212,128,0.066582,0.039949,0,212,26.5,74.953319,5618.0,2,2,0,0,6,0,0,0,0.6,26.5,0.0,70.666667,1,8192,1,42340,0,20,32834.0,0.0,32834,32834,5031785.0,0.0,5031785,5031785,1
630530301852113,1499260626736630,1499260630337281,192.168.10.17,38191,192.168.10.3,53,17,3600651,2,2,54,54,27,27,27.0,0.0,27,27,27.0,0.0,29.994576,1.11091,1200217.0,2078830.76193,3600644,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,56,56,0.555455,0.555455,27,27,27.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,27.0,27.0,27.0,0,0,0,0,0,0,3600651.0,0.0,3600651,3600651,0.0,0.0,0,0,0
630546106145747,1499260626736634,1499260630337394,192.168.10.17,18529,192.168.10.3,53,17,3600760,2,2,54,54,27,27,27.0,0.0,27,27,27.0,0.0,29.993668,1.110877,1200253.333333,2078898.023236,3600758,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,56,56,0.555438,0.555438,27,27,27.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,27.0,27.0,27.0,0,0,0,0,0,0,3600760.0,0.0,3600760,3600760,0.0,0.0,0,0,0
764691591600340,1499260626833403,1499260626864430,192.168.10.3,60658,192.168.10.1,53,17,31027,1,1,59,206,59,59,59.0,0.0,206,206,206.0,0.0,8540.948206,64.459986,31027.0,0.0,31027,31027,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,28,32.229993,32.229993,59,206,132.5,103.944697,10804.5,0,0,0,0,0,0,0,0,1.0,132.5,59.0,206.0,0,0,0,0,0,0,31027.0,0.0,31027,31027,0.0,0.0,0,0,0
622637207943798,1499260626865865,1499260626866147,192.168.10.15,51119,192.168.10.3,53,17,282,2,2,164,260,82,82,82.0,0.0,130,130,130.0,0.0,1503546.099291,14184.397163,94.0,158.489747,277,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,0,0,0,0,56,56,7092.198582,7092.198582,82,130,106.0,27.712813,768.0,0,0,0,0,0,0,0,0,1.0,106.0,82.0,130.0,0,0,0,0,0,0,282.0,0.0,282,282,0.0,0.0,0,0,0
714762960062644,1499260626887314,1499260645703940,192.168.10.15,51972,52.6.89.8,80,6,18816626,11,14,780,12834,390,0,70.909091,157.762768,2920,0,916.714286,886.512131,723.509092,1.328612,784026.083333,2708176.450193,12122252,0,18816626,1881662.6,4072509.427952,12173044,177,18765713,1443516.384615,3610951.943385,12122252,47,2,2,0,0,452,564,0.584589,0.744023,0,2920,544.56,787.200212,619684.173333,2,2,0,4,22,0,0,0,1.272727,544.56,70.909091,916.714286,1,8192,1,26883,2,20,221603.666667,331100.02396,602213,0,9075907.5,4308181.707561,12122252,6029563,1
909039620344470,1499260627015044,1499260649679293,192.168.10.51,48150,172.16.0.1,443,6,22664249,36,30,11866,40062,3038,0,329.611111,634.112936,4125,0,1335.4,1572.343092,2291.185558,2.912075,348680.753846,1714855.383332,13601504,0,22664249,647549.971429,2311386.538085,13601687,3,22663910,781514.137931,2525782.325931,13601504,3,12,17,0,0,1868,1532,1.588405,1.323671,0,4125,786.787879,1254.669635,1574195.892774,2,2,2,29,61,0,0,0,0.833333,786.787879,329.611111,1335.4,1,29200,1,65160,12,20,4531372.5,6408328.445664,9062745,0,13601504.0,0.0,13601504,13601504,1
