flow_id,flow_start_timestamp_us,flow_end_timestamp_us,source_ip,source_port,destination_ip,destination_port,protocol,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_per_s,flow_packets_per_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_per_s,bwd_packets_per_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,has_init_win_bytes_forward,init_win_bytes_forward,has_init_win_bytes_backward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
402634414372813,1499276689159281,1499276689231322,192.168.10.3,60388,192.168.10.1,53,17,72041,1,1,41,189,41,41,41.0,0.0,189,189,189.0,0.0,3192.626421,27.761969,72041.0,0.0,72041,72041,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,28,13.880984,13.880984,41,189,115.0,104.651804,10952.0,0,0,0,0,0,0,0,0,1.0,115.0,41.0,189.0,0,0,0,0,0,0,72041.0,0.0,72041,72041,0.0,0.0,0,0,0
411743467702912,1499276689161402,1499276769999482,192.168.10.17,54828,129.146.12.100,443,6,80838080,15,16,1478,4182,1133,0,98.533333,292.500273,3337,0,261.375,833.433051,70.016507,0.383483,2694602.666667,4708101.794611,15462736,0,80838080,5774148.571429,5589190.776204,15551329,168,80750871,5383391.4,5583126.706049,15462736,0,3,4,0,0,776,828,0.185556,0.197927,0,3337,182.580645,627.753814,394074.851613,2,2,0,7,28,0,0,0,1.066667,182.580645,98.533333,261.375,1,29200,1,28320,3,20,656129.0,1566661.510476,4528323,0,10798435.428571,2056790.392932,15462736,9997658,1
464783341440356,1499276689173751,1499276689174090,192.168.10.17,64935,192.168.10.3,53,17,339,2,2,60,414,30,30,30.0,0.0,207,207,207.0,0.0,1398230.088496,11799.410029,113.0,189.660223,332,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,56,56,5899.705015,5899.705015,30,207,118.5,102.190998,10443.0,0,0,0,0,0,0,0,0,1.0,118.5,30.0,207.0,0,0,0,0,0,0,339.0,0.0,339,339,0.0,0.0,0,0,0
464803512064256,1499276689173756,1499276689174153,192.168.10.17,38229,192.168.10.3,53,17,397,2,2,60,288,30,30,30.0,0.0,144,144,144.0,0.0,876574.307305,10075.566751,132.333333,227.478204,395,0,0,0.0,0.0,0,0,2,2.0,0.0,2,2,0,0,0,0,56,56,5037.783375,5037.783375,30,144,87.0,65.817931,4332.0,0,0,0,0,0,0,0,0,1.0,87.0,30.0,144.0,0,0,0,0,0,0,397.0,0.0,397,397,0.0,0.0,0,0,0
465951892367998,1499276689174023,1499276689198557,192.168.10.17,44691,192.168.10.3,53,17,24534,2,2,62,228,31,31,31.0,0.0,114,114,114.0,0.0,11820.330969,163.039048,8178.0,14120.562135,24483,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,56,56,81.519524,81.519524,31,114,72.5,47.920072,2296.333333,0,0,0,0,0,0,0,0,1.0,72.5,31.0,114.0,0,0,0,0,0,0,24534.0,0.0,24534,24534,0.0,0.0,0,0,0
466159311193582,1499276689174072,1499276689198783,192.168.10.17,40561,192.168.10.3,53,17,24711,2,2,62,276,31,31,31.0,0.0,138,138,138.0,0.0,13678.119056,161.871231,8237.0,14223.62148,24661,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,56,56,80.935616,80.935616,31,138,84.5,61.776479,3816.333333,0,0,0,0,0,0,0,0,1.0,84.5,31.0,138.0,0,0,0,0,0,0,24711.0,0.0,24711,24711,0.0,0.0,0,0,0
467261468684493,1499276689174328,1499276689198266,192.168.10.3,60059,192.168.10.1,53,17,23938,1,1,66,98,66,66,66.0,0.0,98,98,98.0,0.0,6851.031832,83.549169,23938.0,0.0,23938,23938,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,28,28,41.774584,41.774584,66,98,82.0,22.627417,512.0,0,0,0,0,0,0,0,0,1.0,82.0,66.0,98.0,0,0,0,0,0,0,23938.0,0.0,23938,23938,0.0,0.0,0,0,0
478430589688555,1499276689176929,1499276689249297,192.168.10.17,43766,178.255.83.1,80,6,72368,5,5,440,860,440,0,88.0,196.773982,860,0,172.0,384.603692,17963.74088,138.182622,8040.888889,11617.984974,24072,3,49176,12294.0,13583.645264,24444,192,49058,12264.5,13978.524207,24614,3,1,1,0,0,268,268,69.091311,69.091311,0,860,130.0,291.395112,84911.111111,2,2,0,2,9,0,0,0,1.0,130.0,88.0,172.0,1,29200,1,14480,1,32,72368.0,0.0,72368,72368,0.0,0.0,0,0,0
480901765258614,1499276689177504,1499276689249708,192.168.10.17,43767,178.255.83.1,80,6,72204,5,5,440,860,440,0,88.0,196.773982,860,0,172.0,384.603692,18004.542685,138.496482,8022.666667,11544.08107,23731,3,48965,12241.25,13459.124894,23911,203,48473,12118.25,13642.148789,24253,3,1,1,0,0,268,268,69.248241,69.248241,0,860,130.0,291.395112,84911.111111,2,2,0,2,9,0,0,0,1.0,130.0,88.0,172.0,1,29200,1,14480,1,32,72204.0,0.0,72204,72204,0.0,0.0,0,0,0
481464599413631,1499276689177635,1499276714109062,192.168.10.17,47172,68.67.178.230,443,6,24931427,11,13,3275,5912,1486,0,297.727273,582.076299,1726,0,454.769231,680.282681,368.490741,0.96264,1083975.086957,3641837.352912,14792249,0,24931427,2493142.7,5350104.271379,14824460,48,24899308,2074942.333333,4928090.656381,14792249,3,3,4,0,0,568,672,0.44121,0.52143,0,1726,382.791667,628.610889,395151.650362,2,2,0,7,21,0,0,0,1.181818,382.791667,297.727273,454.769231,1,29200,1,26544,4,20,46463.0,54781.851256,106869,0,12396019.0,3388780.964565,14792249,9999789,1
