flow_id,flow_start_timestamp_us,flow_end_timestamp_us,source_ip,source_port,destination_ip,destination_port,protocol,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_per_s,flow_packets_per_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_per_s,bwd_packets_per_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,has_init_win_bytes_forward,init_win_bytes_forward,has_init_win_bytes_backward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
1427277994638405,1499262437856602,1499262450504649,172.16.0.1,39448,192.168.10.50,80,6,12648047,8,6,378,11595,378,0,47.25,133.643182,7240,0,1932.5,3126.682571,946.628361,1.10689,972926.692308,3460071.69509,12488055,3,159992,22856.0,55720.572697,149005,3,12647956,2529591.2,5574276.049782,12500609,85,1,1,0,0,424,308,0.632509,0.474382,0,7240,855.214286,2169.570329,4707035.412088,1,2,1,2,12,0,0,0,0.75,855.214286,47.25,1932.5,1,29200,1,28960,1,32,79996.0,113131.428136,159992,0,12488055.0,0.0,12488055,12488055,1
1440197119817369,1499262437859610,1499262450496838,172.16.0.1,39454,192.168.10.50,80,6,12637228,7,7,330,11595,330,0,47.142857,124.728276,5792,0,1656.428571,2120.732252,943.640488,1.107838,972094.461538,3457063.237632,12477238,2,159990,26665.0,59133.646767,146987,2,12637215,2106202.5,5087122.248387,12489683,45,1,1,0,0,360,360,0.553919,0.553919,0,5792,851.785714,1667.394936,2780205.873626,1,2,2,2,11,0,0,0,1.0,851.785714,47.142857,1656.428571,1,29200,1,28960,1,20,79995.0,113130.013922,159990,0,12477238.0,0.0,12477238,12477238,1
1440210651820932,1499262437859613,1499262450717011,172.16.0.1,39456,192.168.10.50,80,6,12857398,8,7,310,11595,310,0,38.75,109.601551,7240,0,1656.428571,2566.885263,925.92607,1.166644,918385.571429,3390136.926278,12696413,1,160985,22997.857143,54421.381268,146026,1,12857386,2142897.666667,5176954.003325,12709757,71,1,1,0,0,412,360,0.62221,0.544434,0,7240,793.666667,1878.20559,3527656.238095,1,2,2,2,12,0,0,0,0.875,793.666667,38.75,1656.428571,1,29200,1,28960,1,20,80492.5,113833.585169,160985,0,12696413.0,0.0,12696413,12696413,1
1461709371049458,1499262437864618,1499262449978552,172.16.0.1,39466,192.168.10.50,80,6,12113934,7,7,335,11595,335,0,47.857143,126.618098,4344,0,1656.428571,1760.597234,984.816328,1.155694,931841.076923,3311946.178231,11953954,1,159980,26663.333333,60006.297392,148826,1,12113875,2018979.166667,4872948.989379,11965235,15,1,1,0,0,372,360,0.577847,0.577847,0,4344,852.142857,1461.049826,2134666.593407,1,2,1,2,12,0,0,0,1.0,852.142857,47.857143,1656.428571,1,29200,1,28960,1,32,79990.0,113122.942854,159980,0,11953954.0,0.0,11953954,11953954,1
1466024215560910,1499262437865623,1499262450900489,172.16.0.1,37704,192.168.10.50,80,6,13034866,8,9,309,11595,309,0,38.625,109.247998,4344,0,1288.333333,1688.289371,913.24299,1.304194,814679.125,3212783.345014,12861928,2,172938,24705.428571,55422.00169,149987,2,13034808,1629351.0,4543296.458874,12872818,16,1,1,0,0,388,464,0.613739,0.690456,0,4344,700.235294,1357.863051,1843792.066176,2,2,3,2,12,0,0,0,1.125,700.235294,38.625,1288.333333,1,29200,1,28960,1,20,86469.0,122285.632525,172938,0,12861928.0,0.0,12861928,12861928,1
1466026839358373,1499262437865623,1499262450504559,172.16.0.1,39468,192.168.10.50,80,6,12638936,6,7,328,11595,328,0,54.666667,133.905439,7240,0,1656.428571,2566.885263,943.354725,1.028568,1053244.666667,3597748.762278,12476952,4,161984,32396.8,65339.622406,149003,4,12638868,2106478.0,5086365.959756,12488389,81,1,1,0,0,320,360,0.474724,0.553844,0,7240,917.153846,1998.16682,3992670.641026,1,2,1,2,11,0,0,0,1.166667,917.153846,54.666667,1656.428571,1,29200,1,28960,1,32,80992.0,114539.984844,161984,0,12476952.0,0.0,12476952,12476952,1
1474535572829918,1499262437867605,1499262451630587,172.16.0.1,39470,192.168.10.50,80,6,13762982,9,7,580,11595,290,0,64.444444,127.87798,5792,0,1656.428571,2120.732252,884.619336,1.162539,917532.133333,3457272.694885,13413025,1,349957,43744.625,79831.685457,203981,1,13762877,2293812.833333,5454047.558108,13425411,9,2,1,0,0,476,360,0.653928,0.508611,0,5792,760.9375,1572.579769,2473007.129167,1,2,1,3,14,0,0,0,0.777778,760.9375,64.444444,1656.428571,1,29200,1,28960,2,32,174978.5,247456.967824,349957,0,13413025.0,0.0,13413025,13413025,1
1478879355525429,1499262437868616,1499262451013202,172.16.0.1,39472,192.168.10.50,80,6,13144586,8,7,336,11595,336,0,42.0,118.793939,4344,0,1656.428571,1760.597234,907.67408,1.141154,938899.0,3466890.942593,12983602,1,160984,22997.714286,55258.079981,147986,1,13144473,2190745.5,5293692.636042,12995898,14,1,1,0,0,424,360,0.608616,0.532539,0,4344,795.4,1424.96826,2030534.542857,1,2,1,2,13,0,0,0,0.875,795.4,42.0,1656.428571,1,29200,1,28960,1,32,80492.0,113832.878063,160984,0,12983602.0,0.0,12983602,12983602,1
1483176896116808,1499262437869617,1499262448922600,172.16.0.1,39474,192.168.10.50,80,6,11052983,7,7,371,11595,371,0,53.0,140.224819,4344,0,1656.428571,1760.597234,1082.603674,1.266626,850229.461538,3017408.878581,10891996,1,160987,26831.166667,59545.3866,147996,1,11052734,1842122.333333,4439462.387985,10903470,14,1,1,0,0,372,360,0.633313,0.633313,0,4344,854.714286,1460.10102,2131894.989011,1,2,1,2,12,0,0,0,1.0,854.714286,53.0,1656.428571,1,29200,1,28960,1,32,80493.5,113834.999383,160987,0,10891996.0,0.0,10891996,10891996,1
1487448262883134,1499262437870611,1499262450755118,172.16.0.1,39476,192.168.10.50,80,6,12884507,6,6,409,11595,409,0,68.166667,166.973551,7240,0,1932.5,3126.682571,931.661568,0.931351,1171318.818182,3831646.368746,12723519,3,160988,32197.6,64923.357425,147981,3,12884459,2576891.8,5678866.882019,12735031,85,1,1,0,0,320,308,0.465676,0.465676,0,7240,1000.333333,2324.715753,5404303.333333,1,2,1,2,10,0,0,0,1.0,1000.333333,68.166667,1932.5,1,29200,1,28960,1,32,80494.0,113835.70649,160988,0,12723519.0,0.0,12723519,12723519,1
