flow_id,flow_start_timestamp_us,flow_end_timestamp_us,source_ip,source_port,destination_ip,destination_port,protocol,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_per_s,flow_packets_per_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_per_s,bwd_packets_per_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,has_init_win_bytes_forward,init_win_bytes_forward,has_init_win_bytes_backward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
643851125198737,1499254962084372,1499254962084387,192.168.10.15,49792,239.255.255.250,1900,17,15,11,0,1507,0,137,137,137.0,0.0,0,0,0.0,0.0,100466666.666667,733333.333333,1.5,1.269296,5,1,15,1.5,1.269296,5,1,0,0.0,0.0,0,0,0,0,0,0,308,0,733333.333333,0.0,137,137,137.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,137.0,137.0,0.0,0,0,0,0,0,0,15.0,0.0,15,15,0.0,0.0,0,0,0
792834489055122,1499254962084372,1499255003076761,192.168.10.14,49470,40.77.226.220,443,6,40992389,11,8,817,6161,341,0,74.272727,118.165216,1460,0,770.125,681.120807,170.226722,0.463501,29349.941176,45768.026277,99732,18,40895102,44629.111111,51734.091918,101376,27,401701,57385.857143,53575.252444,103306,48,4,3,0,0,452,332,0.268342,0.195158,0,1460,367.263158,559.253852,312764.871345,2,2,0,7,17,0,0,0,0.727273,367.263158,74.272727,770.125,1,8192,1,8192,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1375309980235127,1499254962084372,1499255083760798,192.168.10.12,36906,202.55.13.210,443,6,121676426,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.05753,6288116.8,6151811.397413,16128025,1008529,121676426,6288116.8,6151811.397413,16128025,1008529,0,0.0,0.0,0,0,0,0,0,0,400,0,0.05753,0.0,0,0,0.0,0.0,0.0,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,29200,0,0,0,20,3560263.5,5034972.927322,7120527,0,12160028.5,5611594.465749,16128025,8192032,0
1910021393098022,1499254962084372,1499255086320801,192.168.10.12,36910,202.55.13.210,443,6,124236429,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.056344,6309682.0,6140852.887317,16128026,1020345,124236429,6309682.0,6140852.887317,16128026,1020345,0,0.0,0.0,0,0,0,0,0,0,400,0,0.056344,0.0,0,0,0.0,0.0,0.0,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,29200,0,0,0,20,3614184.5,5111228.736819,7228369,0,12160020.5,5611607.193671,16128026,8192015,0
2066637582432146,1499254962084372,1499255086576791,192.168.10.12,36914,202.55.13.210,443,6,124492419,7,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.056228,6310873.4,6139565.063969,16128021,1026323,124492419,6310873.4,6139565.063969,16128021,1026323,0,0.0,0.0,0,0,0,0,0,0,400,0,0.056228,0.0,0,0,0.0,0.0,0.0,0,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,29200,0,0,0,20,3617167.5,5115447.335875,7234335,0,12160016.0,5611606.486564,16128021,8192011,0
717471585220951,1499254962101513,1499254962101535,0000:0000:0000:0000:0000:0000:0000:0000,135,ff02:0000:0000:0000:0000:0001:ff9b:9567,136,58,22,11,0,132,0,12,12,12.0,0.0,0,0,0.0,0.0,6000000.0,500000.0,2.2,2.440401,9,1,22,2.2,2.440401,9,1,0,0.0,0.0,0,0,0,0,0,0,440,0,500000.0,0.0,12,12,12.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,22.0,0.0,22,22,0.0,0.0,0,0,0
676514412402163,1499254962157513,1499254962159920,0000:0000:0000:0000:0000:0000:0000:0000,143,ff02:0000:0000:0000:0000:0000:0000:0016,0,58,2407,11,0,176,0,16,16,16.0,0.0,0,0,0.0,0.0,73120.066473,4570.004155,240.7,448.45167,1517,97,2407,240.7,448.45167,1517,97,0,0.0,0.0,0,0,0,0,0,0,440,0,4570.004155,0.0,16,16,16.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,16.0,16.0,0.0,0,0,0,0,0,0,2407.0,0.0,2407,2407,0.0,0.0,0,0,0
724663271725813,1499254962234259,1499254992073988,40.83.143.209,443,192.168.10.14,49461,6,29839729,78,91,13827,118513,869,0,177.269231,315.428411,19530,0,1302.340659,2275.630151,4435.026873,5.66359,177617.434524,491230.150798,5676820,1,29785903,386829.909091,724072.716762,5810755,1,29791925,331021.388889,650083.402594,5676820,16,23,44,0,0,3120,3640,2.613965,3.049626,0,19530,783.076923,1770.943477,3136240.797619,0,0,0,67,169,0,0,0,1.166667,783.076923,177.269231,1302.340659,1,513,1,258,23,20,12081454.5,16877107.980742,24015372,147537,5676820.0,0.0,5676820,5676820,1
648321984080335,1499254962282021,1499255017078078,192.168.10.17,5353,224.0.0.251,5353,17,54796057,231,0,26972,0,221,45,116.761905,65.062108,0,0,0.0,0.0,492.225198,4.215632,238243.726087,1717363.992,18495090,1,54796057,238243.726087,1717363.992,18495090,1,0,0.0,0.0,0,0,0,0,0,0,6468,0,4.215632,0.0,45,221,116.761905,65.062108,4233.077847,0,0,0,0,0,0,0,0,0.0,116.761905,116.761905,0.0,0,0,0,0,0,0,3072407.25,3616517.441869,7004808,14,14168809.333333,5478791.727406,18495090,8008216,0
828521068908714,1499254962389513,1499254986392501,fe80:0000:0000:0000:0223:aeff:fe9b:adb3,5353,ff02:0000:0000:0000:0000:0000:0000:00fb,5353,17,24002988,33,0,1485,0,45,45,45.0,0.0,0,0,0.0,0.0,61.867298,1.374829,750093.375,3121467.827572,16000562,2,24002988,750093.375,3121467.827572,16000562,2,0,0.0,0.0,0,0,0,0,0,0,1584,0,1.374829,0.0,45,45,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,45.0,45.0,0.0,0,0,0,0,0,0,40.0,6.557439,47,34,12001434.0,5655621.055266,16000562,8002306,0
828641027979685,1499254962389541,1499254986392504,192.168.10.19,5353,224.0.0.251,5353,17,24002963,33,0,1485,0,45,45,45.0,0.0,0,0,0.0,0.0,61.867362,1.37483,750092.59375,3121474.387842,16000592,1,24002963,750092.59375,3121474.387842,16000592,1,0,0.0,0.0,0,0,0,0,0,0,924,0,1.37483,0.0,45,45,45.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,45.0,45.0,0.0,0,0,0,0,0,0,16.0,3.0,19,13,12001457.5,5655630.247654,16000592,8002323,0
800207587720919,1499254962448456,1499254986764511,192.168.10.14,49460,40.83.143.209,443,6,24316055,91,79,117163,14387,8037,0,1287.505495,1708.339918,869,0,182.113924,323.281055,5410.005858,6.991266,143881.982249,238250.540267,1302382,1,24316055,270178.388889,307919.557813,1302382,4,24182619,310033.576923,355519.375557,1435968,1,46,23,0,0,3640,3160,3.742383,3.248882,0,8037,773.823529,1381.367341,1908175.731987,0,0,0,69,170,0,0,0,0.868132,773.823529,1287.505495,182.113924,1,258,1,513,68,20,24316055.0,0.0,24316055,24316055,0.0,0.0,0,0,1
618841801864885,1499254962733909,1499254962734133,192.168.10.17,34492,192.168.10.3,53,17,224,2,2,46,196,23,23,23.0,0.0,98,98,98.0,0.0,1080357.142857,17857.142857,74.666667,124.997333,219,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,56,56,8928.571429,8928.571429,23,98,60.5,43.30127,1875.0,0,0,0,0,0,0,0,0,1.0,60.5,23.0,98.0,0,0,0,0,0,0,224.0,0.0,224,224,0.0,0.0,0,0,0
582207772492195,1499254962790915,1499256302807554,192.168.10.16,123,158.69.223.100,123,17,1340016639,22,22,1056,1056,48,48,48.0,0.0,48,48,48.0,0.0,1.5761,0.032835,31163177.651163,33734283.158163,68982714,16338,1339999528,63809501.333333,14313024.037382,69000063,1999944,1340000189,63809532.809524,14312961.661368,69004530,2000231,0,0,0,0,616,616,0.016418,0.016418,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,112646.47619,436271.156362,2016681,16338,66882553.15,2124982.556656,68982714,58982607,0
582228901752205,1499254962790920,1499263021825100,192.168.10.16,123,159.203.8.72,123,17,8059034180,59,59,2832,2832,48,48,48.0,0.0,48,48,48.0,0.0,0.702814,0.014642,68880634.017094,89219104.315001,269977785,22039,8059002091,138948311.913793,79368030.187893,270000153,57999287,8059011592,138948475.724138,79368300.822038,270000332,57998899,0,0,0,0,1652,1652,0.007321,0.007321,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,22780.966102,2015.420663,34546,22039,138925691.431034,79367766.978752,269977785,57976699,0
766817688773000,1499254962833898,1499254962834088,192.168.10.17,15221,192.168.10.3,53,17,190,2,2,46,196,23,23,23.0,0.0,98,98,98.0,0.0,1273684.210526,21052.631579,63.333333,70.266161,140,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,56,56,10526.315789,10526.315789,23,98,60.5,43.30127,1875.0,0,0,0,0,0,0,0,0,1.0,60.5,23.0,98.0,0,0,0,0,0,0,190.0,0.0,190,190,0.0,0.0,0,0,0
591017203321110,1499254962858502,1499255372945919,192.168.10.19,123,38.126.113.10,123,17,410087417,12,12,576,576,48,48,48.0,0.0,48,48,48.0,0.0,2.809157,0.058524,17829887.695652,29692781.989018,68912634,87338,410000040,37272730.909091,33908982.547983,69000048,1999957,409999452,37272677.454545,33908974.245507,69000403,1995893,0,0,0,0,336,336,0.029262,0.029262,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,1516114.285714,3779724.610341,10087724,87338,66579102.833333,4320602.277162,68912634,57912224,0
591028180378619,1499254962858505,1499264451730282,192.168.10.19,123,99.224.25.39,123,17,9488871777,76,75,3648,3600,48,48,48.0,0.0,48,48,48.0,0.0,0.763842,0.015913,63259145.18,86828661.236217,270945587,46247,9488804558,126517394.106667,84172228.529083,271000143,1999732,9488800060,128227027.837838,86344287.762237,271012776,1989029,0,0,0,0,2128,2100,0.008009,0.007904,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,0.986842,48.0,48.0,48.0,0,0,0,0,0,0,201894.15493,1187214.418778,10064245,0,135350532.742857,79963605.534567,270945587,57928293,0
591033168403488,1499254962858506,1499255366919742,192.168.10.19,123,132.163.4.101,123,17,404061236,11,11,528,528,48,48,48.0,0.0,48,48,48.0,0.0,2.613465,0.054447,19241011.238095,30354498.610342,68939368,60648,404000068,40400006.8,33217152.385883,69000016,1999956,404000457,40400045.7,33217194.829729,69004190,1999834,0,0,0,0,308,308,0.027224,0.027224,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,1204245.0,3023452.52653,8060790,60648,65938586.833333,4471970.342471,68939368,56939261,0
733789225420110,1499254962891744,1499254966904496,192.168.10.17,137,192.168.10.255,137,17,4012752,231,0,15510,0,68,50,67.142857,3.841584,0,0,0.0,0.0,3865.177813,57.566478,17446.747826,186295.220483,2002269,0,4012752,17446.747826,186295.220483,2002269,0,0,0.0,0.0,0,0,0,0,0,0,6468,0,57.566478,0.0,50,68,67.142857,3.841584,14.757764,0,0,0,0,0,0,0,0,0.0,67.142857,67.142857,0.0,0,0,0,0,0,0,4012752.0,0.0,4012752,4012752,0.0,0.0,0,0,0
768621502183253,1499254962899854,1499254962899870,192.168.10.17,138,192.168.10.255,138,17,16,11,0,2585,0,235,235,235.0,0.0,0,0,0.0,0.0,161562500.0,687500.0,1.6,1.264911,5,1,16,1.6,1.264911,5,1,0,0.0,0.0,0,0,0,0,0,0,308,0,687500.0,0.0,235,235,235.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,235.0,235.0,0.0,0,0,0,0,0,0,16.0,0.0,16,16,0.0,0.0,0,0,0
769195604977673,1499254962899988,1499254962899991,192.168.10.50,137,192.168.10.17,137,17,3,2,0,124,0,62,62,62.0,0.0,0,0,0.0,0.0,41333333.333333,666666.666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,56,0,666666.666667,0.0,62,62,62.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,62.0,62.0,0.0,0,0,0,0,0,0,3.0,0.0,3,3,0.0,0.0,0,0,0
763810026716735,1499254962964270,1499255472981075,192.168.10.17,123,192.168.10.3,123,17,510016805,26,26,1248,1248,48,48,48.0,0.0,48,48,48.0,0.0,4.893956,0.101957,10000329.509804,23603214.01017,68999954,1,510016657,20400666.28,30653531.042553,69000032,1,510016691,20400667.64,30653538.92301,69000066,2,0,0,0,0,728,728,0.050979,0.050979,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,48.0,48.0,48.0,0,0,0,0,0,0,779736.555556,2338883.041766,7016758,81,62874897.0,13715829.291419,68999954,28999997,0
999132299790867,1499254963101556,1499254964091903,fe80:0000:0000:0000:0223:aeff:fe9b:9567,143,ff02:0000:0000:0000:0000:0000:0000:0016,0,58,990347,44,0,924,0,36,16,21.0,8.760376,0,0,0.0,0.0,933.00631,44.428872,23031.325581,148470.329097,973957,68,990347,23031.325581,148470.329097,973957,68,0,0.0,0.0,0,0,0,0,0,0,1760,0,44.428872,0.0,16,36,21.0,8.760376,76.744186,0,0,0,0,0,0,0,0,0.0,21.0,21.0,0.0,0,0,0,0,0,0,990347.0,0.0,990347,990347,0.0,0.0,0,0,0
999168456103640,1499254963101565,1499254971121554,fe80:0000:0000:0000:0223:aeff:fe9b:9567,133,ff02:0000:0000:0000:0000:0000:0000:0002,134,58,8019989,33,0,132,0,4,4,4.0,0.0,0,0,0.0,0.0,16.458875,4.114719,250624.65625,986189.527625,4011921,1,8019989,250624.65625,986189.527625,4011921,1,0,0.0,0.0,0,0,0,0,0,0,1320,0,4.114719,0.0,4,4,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,4.0,4.0,0.0,0,0,0,0,0,0,8019989.0,0.0,8019989,8019989,0.0,0.0,0,0,0
1002312304634894,1499254963102297,1499254963102513,192.168.10.17,3186,192.168.10.3,53,17,216,2,2,68,132,34,34,34.0,0.0,66,66,66.0,0.0,925925.925926,18518.518519,72.0,84.593144,166,2,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,56,56,9259.259259,9259.259259,34,66,50.0,18.475209,341.333333,0,0,0,0,0,0,0,0,1.0,50.0,34.0,66.0,0,0,0,0,0,0,216.0,0.0,216,216,0.0,0.0,0,0,0
1002523846511553,1499254963102346,1499254963102584,192.168.10.17,31744,192.168.10.3,53,17,238,2,2,68,190,34,34,34.0,0.0,95,95,95.0,0.0,1084033.613445,16806.722689,79.333333,135.677313,236,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,56,56,8403.361345,8403.361345,34,95,64.5,35.218366,1240.333333,0,0,0,0,0,0,0,0,1.0,64.5,34.0,95.0,0,0,0,0,0,0,238.0,0.0,238,238,0.0,0.0,0,0,0
