flow_id,flow_start_timestamp_us,flow_end_timestamp_us,source_ip,source_port,destination_ip,destination_port,protocol,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_per_s,flow_packets_per_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_per_s,bwd_packets_per_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,has_init_win_bytes_forward,init_win_bytes_forward,has_init_win_bytes_backward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
632355488164932,1499271082802591,1499271388464102,192.168.10.16,44772,69.172.216.55,443,6,305661511,35,34,714,57288,386,0,20.4,74.972622,2896,0,1684.941176,943.027489,189.758926,0.22574,4495022.220588,36769591.622729,303243329,1,305646277,8989596.382353,51997895.406931,303266852,1,305637612,9261745.818182,52778087.302821,303258563,1,3,3,0,0,1816,1764,0.114506,0.111234,0,2896,840.608696,1066.347038,1137096.006394,2,2,0,6,66,0,0,0,0.971429,840.608696,20.4,1684.941176,1,29200,1,28960,3,20,1209091.0,1688368.760934,2402948,15234,303243329.0,0.0,303243329,303243329,1
632958318502495,1499271082802732,1499271480052722,192.168.10.16,58744,172.217.11.38,443,6,397249990,145,158,2898,180424,893,0,19.986207,84.548226,2836,0,1141.924051,635.422339,461.477671,0.762744,1319767.41196,8317598.497493,58966893,0,397249990,2758680.486111,11888299.391244,58966893,1,397212689,2530017.127389,11411587.469764,59004092,1,23,61,0,0,7536,8212,0.365009,0.397734,0,2836,605.023102,726.95116,528457.989531,2,2,0,84,300,0,0,0,1.089655,605.023102,19.986207,1141.924051,1,29200,1,42408,23,20,1152766.222222,2144760.636416,5402976,0,48359386.75,19054133.875233,58966893,12064324,1
633116416620996,1499271082802768,1499271100298204,192.168.10.16,40734,172.217.9.226,443,6,17495436,14,12,509,4196,205,0,36.357143,70.997949,1418,0,349.666667,562.763366,268.927279,1.486102,699817.44,3154656.402903,15824366,1,1671070,128543.846154,196418.109869,588271,1,17458168,1587106.181818,4727488.548136,15824459,2,4,5,0,0,736,620,0.800209,0.685893,0,1418,180.961538,409.074123,167341.638462,2,2,0,9,24,0,0,0,0.857143,180.961538,36.357143,349.666667,1,29200,1,42408,4,32,835535.0,1181624.928837,1671070,0,15824366.0,0.0,15824366,15824366,0
680963635202062,1499271082813909,1499271105433621,192.168.10.16,51904,68.67.178.110,443,6,22619712,12,12,2359,5760,2044,0,196.583333,585.102393,1713,0,480.0,685.800528,358.93472,1.061021,983465.73913,3065890.857594,11338563,0,22619712,2056337.454545,4280927.242909,11371037,55,22587550,2053413.636364,4274698.312792,11338563,4,3,4,0,0,620,620,0.530511,0.530511,0,2044,338.291667,640.016608,409621.259058,2,2,0,7,21,0,0,0,1.0,338.291667,196.583333,480.0,1,29200,1,26544,3,20,427706.0,712773.606141,1250531,0,10668297.0,947899.267598,11338563,9998031,1
690775433216536,1499271082816193,1499271082816391,192.168.10.16,29997,192.168.10.3,53,17,198,2,2,94,196,47,47,47.0,0.0,98,98,98.0,0.0,1464646.464646,20202.020202,66.0,109.119201,192,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,56,56,10101.010101,10101.010101,47,98,72.5,29.444864,867.0,0,0,0,0,0,0,0,0,1.0,72.5,47.0,98.0,0,0,0,0,0,0,198.0,0.0,198,198,0.0,0.0,0,0,0
690786427449026,1499271082816196,1499271082816454,192.168.10.16,46782,192.168.10.3,53,17,258,2,2,94,220,47,47,47.0,0.0,110,110,110.0,0.0,1217054.263566,15503.875969,86.0,108.346666,208,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,56,56,7751.937984,7751.937984,47,110,78.5,36.373067,1323.0,0,0,0,0,0,0,0,0,1.0,78.5,47.0,110.0,0,0,0,0,0,0,258.0,0.0,258,258,0.0,0.0,0,0,0
739456640750883,1499271082827528,1499271100298204,192.168.10.16,43040,72.167.239.239,80,6,17470676,5,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.45791,2495810.857143,4575978.762914,11677547,0,17470676,4367669.0,5565814.384351,11677547,29502,17440689,8720344.5,4182210.634492,11677614,5763075,0,0,0,0,256,152,0.286194,0.171716,0,0,0.0,0.0,0.0,2,2,0,0,5,0,0,0,0.6,0.0,0.0,0.0,1,29200,1,28960,0,20,19844.333333,17187.732088,30031,0,8705571.5,4203008.059141,11677547,5733596,0
1076603646490450,1499271083054058,1499271083054259,192.168.10.16,30828,192.168.10.3,53,17,201,2,2,94,196,47,47,47.0,0.0,98,98,98.0,0.0,1442786.069652,19900.497512,67.0,110.851252,195,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,56,56,9950.248756,9950.248756,47,98,72.5,29.444864,867.0,0,0,0,0,0,0,0,0,1.0,72.5,47.0,98.0,0,0,0,0,0,0,201.0,0.0,201,201,0.0,0.0,0,0,0
1076622203630128,1499271083054062,1499271083054323,192.168.10.16,42569,192.168.10.3,53,17,261,2,2,94,220,47,47,47.0,0.0,110,110,110.0,0.0,1203065.1341,15325.670498,87.0,110.036358,211,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,56,56,7662.835249,7662.835249,47,110,78.5,36.373067,1323.0,0,0,0,0,0,0,0,0,1.0,78.5,47.0,110.0,0,0,0,0,0,0,261.0,0.0,261,261,0.0,0.0,0,0,0
1059739898877394,1499271083246739,1499271083246920,192.168.10.16,12614,192.168.10.3,53,17,181,2,2,94,196,47,47,47.0,0.0,98,98,98.0,0.0,1602209.944751,22099.447514,60.333333,99.304246,175,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,56,56,11049.723757,11049.723757,47,98,72.5,29.444864,867.0,0,0,0,0,0,0,0,0,1.0,72.5,47.0,98.0,0,0,0,0,0,0,181.0,0.0,181,181,0.0,0.0,0,0,0
