flow_id,flow_start_timestamp_us,flow_end_timestamp_us,source_ip,source_port,destination_ip,destination_port,protocol,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_per_s,flow_packets_per_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_per_s,bwd_packets_per_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,has_init_win_bytes_forward,init_win_bytes_forward,has_init_win_bytes_backward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
1853016861752891,1499262838169295,1499262838516281,172.16.0.1,48842,192.168.10.50,80,6,346986,6,7,353,11595,353,0,58.833333,144.111647,4344,0,1656.428571,1760.597234,34433.665912,37.465489,28915.5,63413.251729,188985,0,158001,31600.2,64692.223603,147012,0,346975,57829.166667,87771.686787,200407,48,1,1,0,0,320,360,17.291764,20.173725,0,4344,919.076923,1498.554385,2245665.24359,1,2,1,2,11,0,0,0,1.166667,919.076923,58.833333,1656.428571,1,29200,1,28960,1,32,346986.0,0.0,346986,346986,0.0,0.0,0,0,1
1853044206174690,1499262838169301,1499262851304513,172.16.0.1,48844,192.168.10.50,80,6,13135212,8,7,400,11595,400,0,50.0,141.421356,10136,0,1656.428571,3777.764588,913.194245,1.141969,938229.428571,3461785.891728,12965201,1,170011,24287.285714,54786.221041,147972,1,13135159,2189193.166667,5284799.252982,12976214,84,1,1,0,0,388,360,0.60905,0.532919,0,10136,799.666667,2610.464098,6814522.809524,2,2,3,2,10,0,0,0,0.875,799.666667,50.0,1656.428571,1,29200,1,28960,1,20,85005.5,120215.930976,170011,0,12965201.0,0.0,12965201,12965201,1
1861473020498018,1499262838171263,1499262850119030,172.16.0.1,48846,192.168.10.50,80,6,11947767,7,8,722,11595,361,0,103.142857,176.149963,5792,0,1449.375,2046.673464,1030.903934,1.255465,853411.928571,3088756.102388,11582735,1,365032,60838.666667,92466.231334,208003,1,11947682,1706811.714286,4360375.028014,11593257,1,2,1,0,0,372,412,0.585884,0.669581,0,5792,821.133333,1609.666153,2591025.12381,1,2,1,3,13,0,0,0,1.142857,821.133333,103.142857,1449.375,1,29200,1,28960,2,32,182516.0,258116.60255,365032,0,11582735.0,0.0,11582735,11582735,1
1861603765988715,1499262838171294,1499262842593418,172.16.0.1,48848,192.168.10.50,80,6,4422124,6,7,304,11595,304,0,50.666667,124.10748,4344,0,1656.428571,1947.638216,2690.788408,2.939764,368510.333333,1227410.733498,4264121,1,158003,31600.6,65210.295294,147995,1,4422022,737003.666667,1734341.890718,4275524,54,1,1,0,0,320,360,1.356814,1.58295,0,4344,915.307692,1611.604448,2597268.897436,1,2,1,2,11,0,0,0,1.166667,915.307692,50.666667,1656.428571,1,29200,1,28960,1,32,4422124.0,0.0,4422124,4422124,0.0,0.0,0,0,1
1865705508296176,1499262838172249,1499262852353277,172.16.0.1,48850,192.168.10.50,80,6,14181028,8,9,334,11595,334,0,41.75,118.086832,4344,0,1288.333333,1526.475352,841.194306,1.198785,886314.25,3500088.841372,14011034,1,169994,24284.857143,54716.269221,147947,1,14180932,1772616.5,4950060.089971,14022839,49,1,1,0,0,388,464,0.564134,0.634651,0,4344,701.705882,1257.978227,1582509.220588,2,2,3,2,12,0,0,0,1.125,701.705882,41.75,1288.333333,1,29200,1,28960,1,20,84997.0,120203.910161,169994,0,14011034.0,0.0,14011034,14011034,1
1874537102825152,1499262838174305,1499262852354086,172.16.0.1,48852,192.168.10.50,80,6,14179781,7,6,334,11595,334,0,47.714286,126.240134,8688,0,1932.5,3506.021777,841.268282,0.916798,1181648.416667,4044096.160257,14022798,1,156983,26163.833333,59322.841113,146981,1,14179759,2835951.8,6260252.58147,14034165,190,1,1,0,0,360,308,0.493661,0.423138,0,8688,917.615385,2467.009037,6086133.589744,1,2,2,2,10,0,0,0,0.857143,917.615385,47.714286,1932.5,1,29200,1,28960,1,20,78491.5,111003.743831,156983,0,14022798.0,0.0,14022798,14022798,1
1874563802404596,1499262838174311,1499262849109745,172.16.0.1,48854,192.168.10.50,80,6,10935434,9,8,312,11595,312,0,34.666667,104.0,5792,0,1449.375,2046.673464,1088.845674,1.554579,683464.625,2691410.604558,10775450,1,159984,19998.0,51829.495554,147992,1,10935383,1562197.571429,4068462.048441,10787892,2,1,1,0,0,476,412,0.823013,0.731567,0,5792,700.411765,1538.772849,2367821.882353,1,2,1,2,15,0,0,0,0.888889,700.411765,34.666667,1449.375,1,29200,1,28960,1,32,79992.0,113125.771281,159984,0,10775450.0,0.0,10775450,10775450,1
1878861763723495,1499262838175312,1499262850104779,172.16.0.1,48856,192.168.10.50,80,6,11929467,6,7,362,11595,362,0,60.333333,147.785881,5792,0,1656.428571,2120.732252,1002.307982,1.089739,994122.25,3394207.629263,11771466,1,158001,31600.2,65222.591624,148018,1,11929404,1988234.0,4798236.50238,11781973,47,1,1,0,0,320,360,0.502956,0.586782,0,5792,919.769231,1715.728327,2943723.692308,1,2,1,2,11,0,0,0,1.166667,919.769231,60.333333,1656.428571,1,29200,1,28960,1,32,79000.5,111723.578534,158001,0,11771466.0,0.0,11771466,11771466,1
1887216131826441,1499262838177257,1499262839180289,172.16.0.1,48858,192.168.10.50,80,6,1003032,7,7,341,11595,341,0,48.714286,128.885885,5792,0,1656.428571,2120.732252,11899.919444,13.95768,83586.0,287208.607574,995584,45,1003032,167172.0,405841.801743,995584,213,622829,1298.8,2665.103975,6065,45,1,1,0,0,380,360,6.97884,6.97884,0,5792,852.571429,1667.132717,2779331.494505,1,3,1,2,11,0,0,0,1.0,852.571429,48.714286,1656.428571,1,29200,1,28960,1,32,379297.0,0.0,379297,379297,0.0,0.0,0,0,1
1891650011250373,1499262838178290,1499262838517290,172.16.0.1,48860,192.168.10.50,80,6,339000,6,7,290,11595,290,0,48.333333,118.392004,4344,0,1656.428571,1947.638216,35058.99705,38.348083,28250.0,61881.402487,182990,2,156010,31202.0,63758.415746,145009,2,338966,56494.333333,85334.171429,193481,47,1,1,0,0,320,360,17.699115,20.648968,0,4344,914.230769,1612.051599,2598710.358974,1,2,1,2,11,0,0,0,1.166667,914.230769,48.333333,1656.428571,1,29200,1,28960,1,32,339000.0,0.0,339000,339000,0.0,0.0,0,0,1
